,year,site,nest,ring,mate_ring,chick1,chick2,chick3,field_sex_focal,mol_sex_focal,captured_focalyear_focal,field_sex_mate,mol_sex_mate,captured_focalyear_mate,comments_field,comments_stdfile,code,nest.id,year.cr,year.mr,first.res,last.res,first.cap.r,last.cap.r,fate,northing,easting,no_chicks,clutch_size,laying_date.r,found_date.r,end_date.r,times.adult.not.seen,total.brood.res,first.bf.adult.r,last.bf.adult.r,adult.not.seen.bf.r,last.bf.adult.before.desertion.r,datenot.seen.after.desertion.r,first.bf.r,last.bf.r,chicks.alive.last.r,chicks.not.seen.bf.r,chick1.capdate,chick1.bill,chick1.tarsus,chick1.weight,chick2.capdate,chick2.bill,chick2.tarsus,chick2.weight,chick3.capdate,chick3.bill,chick3.tarsus,chick3.weight,largest.chick.tarsus,largest.chick.capture,largest.chick.age,largest.chick.capdate,estimated.ld,estimated.hd,layingdate,check.estld,first.d.seen,last.d.seen
678,2010,S,108,CA2721,CA1663,CA3100,NA,NA,F,F,yes,M,M,yes,NA,NA,MX.WX|BX.GX,2010-S-108,2010,2009,02/10/2010,02/10/2010,30/09/2010,30/09/2010,HATCH,76327,60574,3,3,21/09/2010,18/09/2010,16/10/2010,1,22,16/10/2010,26/11/2010,29/11/2010,NA,NA,16/10/2010,29/11/2010,29/11/2010,NA,16/10/2010,8,19.3,7,NA,NA,NA,NA,NA,NA,NA,NA,19.3,16/10/2010,0.311111111,16/10/2010,20/09/2010,15/10/2010,21/09/2010,-0.311111111,30/09/2010,26/11/2010
679,2010,S,11,CA1110,CA1114,CA3443,CA3451,CA3625,F,F,yes,M,M,yes,the parents adopted CA3483 on 19 October,NA,MX.OX|YX.RX,2010-S-11,2007,2007,NA,NA,08/10/2010,15/10/2010,HATCH,77581,60061,2+,3,16/09/2010,19/09/2010,11/10/2010,0,2,15/10/2010,19/10/2010,NA,NA,NA,15/10/2010,19/10/2010,19/10/2010,NA,11/10/2010,7.3,20.1,6.5,13/10/2010,6.9,19.1,6,15/10/2010,8.1,21.2,6.5,21.2,15/10/2010,4.533333333,15/10/2010,15/09/2010,10/10/2010,16/09/2010,-0.533333333,08/10/2010,19/10/2010
680,2010,S,110,CA2614,MX.RX|YX.LX,CA3603,NA,NA,F,F,no,M,NA,no,NEEDS CHECKING MALE COLOR COMBINATION,NA,MX.RX|WX.OX,2010-S-110,2008,2008,11/09/2010,12/10/2010,NA,NA,HATCH,75704,61365,2,3,11/09/2010,21/09/2010,29/09/2010,1,16,29/09/2010,23/11/2010,04/10/2010,NA,NA,29/09/2010,23/11/2010,23/11/2010,NA,05/10/2010,9.6,24.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,24.6,05/10/2010,12.08888889,05/10/2010,28/08/2010,22/09/2010,11/09/2010,-13.08888889,11/09/2010,23/11/2010
681,2010,S,111,CA3057,XX.WX|XX.XX,CA3107,NA,NA,F,F,yes,M,NA,no,NA,NA,MX.WX|BX.RX,2010-S-111,2010,2010,NA,NA,30/09/2010,30/09/2010,HATCH,76903,60347,1,3,23/09/2010,21/09/2010,17/10/2010,0,1,17/10/2010,17/10/2010,NA,NA,NA,17/10/2010,17/10/2010,17/10/2010,NA,17/10/2010,7.2,20,7,NA,NA,NA,NA,NA,NA,NA,NA,20,17/10/2010,1.866666667,17/10/2010,20/09/2010,15/10/2010,23/09/2010,-2.866666667,30/09/2010,17/10/2010
682,2010,S,112,CA3064,CA3058,CA3104,CA3105,CA3108,F,F,yes,M,M,yes,NA,NA,MX.WX|GX.RX,2010-S-112,2010,2010,NA,NA,01/10/2010,01/10/2010,HATCH,77047,60267,2,3,23/09/2010,21/09/2010,18/10/2010,1,16,17/10/2010,26/11/2010,23/10/2010,NA,NA,NA,NA,26/11/2010,NA,17/10/2010,7,20,6.5,17/10/2010,7.5,19.8,7,18/10/2010,7.4,18.9,6.5,20,17/10/2010,1.866666667,17/10/2010,20/09/2010,15/10/2010,23/09/2010,-2.866666667,01/10/2010,26/11/2010
683,2010,S,113,CA3065,CA1104,CA3120,NA,NA,F,M,yes,M,F,yes,M vs F might be reversed,NA,MX.WX|GX.WX,2010-S-113,2010,2010,16/10/2010,16/10/2010,01/10/2010,01/10/2010,HATCH,77109,60244,1,2,22/09/2010,21/09/2010,21/10/2010,NA,1,NA,NA,NA,NA,NA,21/10/2010,21/10/2010,21/10/2010,NA,21/10/2010,7.8,21.1,7,NA,NA,NA,NA,NA,NA,NA,NA,21.1,21/10/2010,4.311111111,21/10/2010,21/09/2010,16/10/2010,22/09/2010,-0.311111111,01/10/2010,16/10/2010
684,2010,S,114,CA2715,NA,NA,NA,NA,F,F,yes,M,NA,no,NA,NA,WX.MX|BX.BX,2010-S-114,2010,2009,01/11/2010,01/11/2010,02/10/2010,02/10/2010,DISAPPEARED,77291,60185,NA,2,22/09/2010,21/09/2010,08/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/09/2010,NA,02/10/2010,01/11/2010
685,2010,S,115,CA3059,CA3073,NA,NA,NA,F,F,yes,M,M,yes,NA,NA,MX.WX|BX.YX,2010-S-115,2010,2010,24/10/2010,24/10/2010,01/10/2010,01/10/2010,HATCH,75856,61916,1,3,23/09/2010,22/09/2010,19/10/2010,0,1,19/10/2010,19/10/2010,NA,NA,NA,19/10/2010,19/10/2010,19/10/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/09/2010,NA,01/10/2010,24/10/2010
686,2010,S,116,CA3060,MX.XX|XX.XX,NA,NA,NA,F,F,yes,M,NA,no,NA,NA,MX.WX|GX.BX,2010-S-116,2010,2010,NA,NA,01/10/2010,01/10/2010,UNKNOWN,76374,61763,NA,3,19/09/2010,27/09/2010,07/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/09/2010,NA,01/10/2010,01/10/2010
687,2010,S,117,CA3061,MX.OX|OX.RX,NA,NA,NA,F,F,yes,M,NA,no,"REPEATED COMBINATION FOR MALE, NOT SURE WHICH IS MALE AND WHICH FEMALE",NA,MX.WX|GX.GX,2010-S-117,2010,2010,26/11/2010,26/11/2010,01/10/2010,01/11/2010,UNKNOWN,76531,61593,NA,3,29/09/2010,27/09/2010,10/11/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/09/2010,NA,01/10/2010,26/11/2010
688,2010,S,119,CA3063,NA,NA,NA,NA,F,F,yes,M,NA,no,NA,NA,MX.WX|GX.OX,2010-S-119,2010,2010,NA,NA,01/10/2010,01/10/2010,UNKNOWN,76361,61706,NA,3,23/09/2010,01/10/2010,18/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/09/2010,NA,01/10/2010,01/10/2010
689,2010,S,120,CA3070,CA3074,NA,NA,NA,F,F,yes,M,M,yes,NA,NA,MX.WX|LX.RX,2010-S-120,2010,2010,NA,NA,05/10/2010,05/10/2010,FLOODED,76683,60446,0,3,27/09/2010,05/10/2010,11/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/09/2010,NA,05/10/2010,05/10/2010
690,2010,S,121,CA1620,CA1619,CA3086,CA3087,CA3091,F,F,yes,M,M,no,NA,NA,BX.MX|YX.BX,2010-S-121,2009,2009,NA,NA,08/10/2010,08/10/2010,HATCH,77606,60147,3,3,26/09/2010,05/10/2010,14/10/2010,0,5,14/10/2010,21/10/2010,NA,NA,NA,14/10/2010,21/10/2010,21/10/2010,NA,14/10/2010,7.9,19.4,7,14/10/2010,8,19.2,7,14/10/2010,7.5,18,7,19.4,14/10/2010,0.533333333,14/10/2010,18/09/2010,13/10/2010,26/09/2010,-7.533333333,08/10/2010,21/10/2010
691,2010,S,124,CA2718,CA2706,CA3118,CA3119,NA,F,F,yes,M,M,yes,NA,NA,MX.WX|OX.GX,2010-S-124,2010,2009,NA,NA,08/10/2010,08/10/2010,HATCH,75880,61902,2,3,28/09/2010,08/10/2010,20/10/2010,0,4,20/10/2010,25/11/2010,NA,NA,NA,20/10/2010,25/11/2010,25/11/2010,NA,20/10/2010,7.2,19.6,6.5,20/10/2010,6.5,17.1,6,NA,NA,NA,NA,19.6,20/10/2010,0.977777778,20/10/2010,24/09/2010,19/10/2010,28/09/2010,-3.977777778,08/10/2010,25/11/2010
692,2010,S,125,CA2753,CA1176,CA3125,CA3128,NA,F,F,yes,M,M,yes,NA,NA,MX.WX|OX.BX,2010-S-125,2010,2009,NA,NA,08/10/2010,08/10/2010,HATCH,75901,61943,2,3,30/09/2010,08/10/2010,26/10/2010,1,18,24/10/2010,09/12/2010,NA,NA,NA,24/10/2010,09/12/2010,09/12/2010,NA,24/10/2010,7.1,19.7,6,26/10/2010,8,20,7,NA,NA,NA,NA,20,26/10/2010,1.866666667,26/10/2010,29/09/2010,24/10/2010,30/09/2010,-0.866666667,08/10/2010,09/12/2010
693,2010,S,126,CA1631,CA2737,CA3127,NA,NA,F,M,no,M,M,yes,M vs F might be reversed,NA,BX.MX|WX.YX,2010-S-126,2009,2009,29/09/2010,29/09/2010,30/09/2010,30/09/2010,HATCH,75804,61978,1,2,03/10/2010,08/10/2010,26/10/2010,13,14,26/10/2010,26/10/2010,06/11/2010,26/10/2010,06/11/2010,26/10/2010,06/12/2010,06/12/2010,NA,26/10/2010,7.6,19.5,6,NA,NA,NA,NA,NA,NA,NA,NA,19.5,26/10/2010,0.755555556,26/10/2010,30/09/2010,25/10/2010,03/10/2010,-2.755555556,29/09/2010,26/10/2010
694,2010,S,129,CA3094,CA3106,NA,NA,NA,F,NA,yes,M,NA,yes,NA,NA,MX.WX|RX.LX,2010-S-129,2010,2010,NA,NA,15/10/2010,15/10/2010,UNKNOWN,76960,60325,NA,3,10/10/2010,09/10/2010,23/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/10/2010,NA,15/10/2010,15/10/2010
695,2010,S,13,CA3041,NA,NA,NA,NA,F,NA,yes,M,NA,no,NA,NA,MX.BX|RX.RX,2010-S-13,2009,2009,NA,NA,08/10/2010,08/10/2010,Predated,77951,60112,NA,3,19/09/2010,20/09/2010,13/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/09/2010,NA,08/10/2010,08/10/2010
696,2010,S,130,CA3085,CA3046,CA3116,CA3117,NA,F,F,yes,M,NA,yes,NA,NA,MX.WX|RX.GX,2010-S-130,2010,2010,13/10/2010,08/11/2010,13/10/2010,13/10/2010,HATCH,75616,61303,2,2,01/10/2010,10/10/2010,20/10/2010,0,4,20/10/2010,22/10/2010,NA,NA,NA,20/10/2010,22/10/2010,22/10/2010,NA,20/10/2010,7.3,19.4,6,20/10/2010,6.6,19.2,6,NA,NA,NA,NA,19.4,20/10/2010,0.533333333,20/10/2010,24/09/2010,19/10/2010,01/10/2010,-6.533333333,13/10/2010,08/11/2010
697,2010,S,131,CA3103,CA3101,CA3109,NA,NA,F,NA,yes,M,NA,yes,NA,NA,MX.WX|RX.WX,2010-S-131,2010,2010,08/11/2010,08/11/2010,17/10/2010,17/10/2010,HATCH,75974,61199,1,1,02/10/2010,10/10/2010,17/10/2010,1,2,19/10/2010,19/10/2010,27/10/2010,NA,NA,19/10/2010,27/10/2010,19/10/2010,27/10/2010,19/10/2010,7.6,18.7,4.5,NA,NA,NA,NA,NA,NA,NA,NA,18.7,19/10/2010,-1.022222222,19/10/2010,24/09/2010,19/10/2010,02/10/2010,-8,17/10/2010,08/11/2010
698,2010,S,132,CA3621,CA1639,CA3088,CA3089,CA3090,F,F,yes,M,M,yes,NA,NA,OX.MX|GX.LX,2010-S-132,2010,2010,NA,NA,14/10/2010,14/10/2010,HATCH,76358,60494,3,3,19/09/2010,14/10/2010,14/10/2010,0,3,14/10/2010,14/10/2010,14/10/2010,NA,NA,14/10/2010,14/10/2010,14/10/2010,NA,14/10/2010,7.6,19.2,6,14/10/2010,7.5,19.4,7,14/10/2010,7.7,19,7,19.4,14/10/2010,0.533333333,14/10/2010,18/09/2010,13/10/2010,19/09/2010,-0.533333333,14/10/2010,14/10/2010
699,2010,S,135,CA1058,CA1052,CA3152,NA,NA,F,F,no,M,M,no,NA,NA,MX.RX|BX.OX,2010-S-135,2007,2007,16/09/2010,02/10/2010,04/10/2010,04/10/2010,HATCH,76476,60495,1,3,24/10/2010,25/10/2010,18/11/2010,0,14,18/11/2010,09/12/2010,NA,NA,NA,18/11/2010,09/12/2010,08/12/2010,09/12/2010,18/11/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/10/2010,NA,16/09/2010,09/12/2010
700,2010,S,138,CA2746,CA3140,CA3155,CA3156,NA,F,M,no,M,NA,yes,NA,NA,MX.WX|YX.RX,2010-S-138,2010,2009,NA,NA,11/11/2010,11/11/2010,HATCH,76784,61361,2,2,25/10/2010,06/11/2010,19/11/2010,0,3,19/11/2010,25/11/2010,NA,NA,NA,19/11/2010,25/11/2010,25/11/2010,NA,19/11/2010,7.3,19.1,6.5,19/11/2010,7.2,19.2,6.5,NA,NA,NA,NA,19.2,19/11/2010,0.088888889,19/11/2010,24/10/2010,18/11/2010,25/10/2010,-0.088888889,11/11/2010,25/11/2010
701,2010,S,139,CA3142,NA,NA,NA,NA,F,NA,yes,M,NA,no,NA,NA,MX.WX|YX.LX,2010-S-139,2010,2010,NA,NA,11/11/2010,11/11/2010,PREDATED,76875,61262,0,3,07/11/2010,06/11/2010,15/11/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07/11/2010,NA,11/11/2010,11/11/2010
702,2010,S,140,CA3065,CA1104,NA,NA,NA,F,M,no,M,F,no,M vs F might be reversed,NA,MX.WX|GX.WX,2010-S-140,2010,2010,16/10/2010,16/10/2010,01/10/2010,01/10/2010,PREDATED,77113,60241,0,3,NA,10/11/2010,17/11/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/10/2010,16/10/2010
703,2010,S,141,CA3020,CA3034,CA3159,NA,NA,F,NA,no,M,NA,no,NA,NA,MX.BX|LX.LX,2010-S-141,2009,2009,23/10/2010,23/10/2010,NA,NA,HATCH,75439,62030,1,3,05/11/2010,11/11/2010,30/11/2010,4,11,30/11/2010,08/12/2010,09/12/2010,08/12/2010,09/12/2010,30/11/2010,12/12/2010,12/12/2010,NA,30/11/2010,7.7,19,6.5,NA,NA,NA,NA,NA,NA,NA,NA,19,30/11/2010,-0.355555556,30/11/2010,05/11/2010,30/11/2010,05/11/2010,0,23/10/2010,08/12/2010
704,2010,S,142,CA3146,MX.OX|WX.YX,CA3157,CA3158,NA,F,NA,yes,M,NA,no,Combination not in file,"Male's code not in file according to field notes, MO|WY first appears in captures until 2013 (CCI 2016)",WX.MX|BX.GX,2010-S-142,2010,2010,NA,NA,15/11/2010,15/11/2010,HATCH,76576,60474,3,3,01/11/2010,12/11/2010,26/11/2010,0,12,26/11/2010,12/12/2010,NA,NA,NA,26/11/2010,12/12/2010,11/12/2010,12/12/2010,26/11/2010,8,21.3,6,26/11/2010,7.2,21,7,NA,NA,NA,NA,21.3,26/11/2010,4.755555556,26/11/2010,27/10/2010,21/11/2010,01/11/2010,-4.755555556,15/11/2010,12/12/2010
705,2010,S,143,CA3124,CA2695,CA3160,CA3161,NA,F,NA,yes,M,M,no,NA,NA,MX.WX|WX.OX,2010-S-143,2010,2010,NA,NA,24/10/2010,18/11/2010,HATCH,76614,60456,2,3,10/11/2010,16/11/2010,05/12/2010,0,8,05/12/2010,12/12/2010,NA,NA,NA,05/12/2010,12/12/2010,12/12/2010,NA,05/12/2010,7.2,19.6,NA,05/12/2010,7.3,19.7,6,NA,NA,NA,NA,19.7,05/12/2010,1.2,05/12/2010,08/11/2010,03/12/2010,10/11/2010,-1.2,24/10/2010,12/12/2010
706,2010,S,15,CA3066,CA3082,CA3099,CA3643,NA,F,M,yes,M,F,yes,M vs F might be reversed,sex needs to be checked (CCI 2015),MX.WX|GX.YX,2010-S-15,2010,2010,05/10/2010,03/11/2010,02/10/2010,02/10/2010,HATCH,76424,60523,2,3,20/09/2010,21/09/2010,15/10/2010,0,17,21/10/2010,29/11/2010,NA,NA,NA,21/10/2010,29/11/2010,29/11/2010,NA,15/10/2010,7.4,18.4,7,21/10/2010,8.3,21.3,7,NA,NA,NA,NA,21.3,21/10/2010,4.755555556,21/10/2010,21/09/2010,16/10/2010,20/09/2010,1.244444444,02/10/2010,29/11/2010
707,2010,S,20,CA3412,NA,NA,NA,NA,F,F,yes,M,NA,no,NA,NA,MX.YX|BX.RX,2010-S-20,2010,2010,NA,NA,01/10/2010,01/10/2010,HATCH,75757,61991,1+,3,20/09/2010,22/09/2010,11/10/2010,0,2,12/11/2010,13/11/2010,NA,NA,NA,12/11/2010,13/11/2010,13/11/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/09/2010,NA,01/10/2010,13/11/2010
708,2010,S,201,CA2712,CA2741,NA,NA,NA,F,F,yes,M,M,yes,NA,NA,OX.MX|BX.RX,2010-S-201,2010,2009,NA,NA,10/10/2010,10/10/2010,FAILED,77715,60134,0,2,28/09/2010,06/10/2010,19/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/09/2010,NA,10/10/2010,10/10/2010
709,2010,S,202,CA3614,CA3604,NA,NA,NA,F,F,yes,M,M,yes,NA,NA,OX.MX|BX.YX,2010-S-202,2010,2010,NA,NA,12/10/2010,12/10/2010,NA,77670,60167,NA,3,28/09/2010,06/10/2010,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/09/2010,NA,12/10/2010,12/10/2010
710,2010,S,203,CA3606,CA3605,NA,NA,NA,F,F,yes,M,M,yes,NA,NA,OX.MX|BX.LX,2010-S-203,2010,2010,NA,NA,09/10/2010,09/10/2010,Abandoned,77164,61140,0,2,28/09/2010,09/10/2010,17/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/09/2010,NA,09/10/2010,09/10/2010
711,2010,S,204,CA3044,NA,NA,NA,NA,F,F,no,M,NA,no,NA,NA,MX.LX|GX.YX,2010-S-204,2010,2009,NA,NA,09/10/2010,09/10/2010,FAILED,76666,61396,0,3,04/10/2010,09/10/2010,11/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04/10/2010,NA,09/10/2010,09/10/2010
712,2010,S,205,CA3044,NA,NA,NA,NA,F,F,yes,M,NA,no,NA,NA,MX.LX|GX.YX,2010-S-205,2010,2009,NA,NA,09/10/2010,09/10/2010,FAILED,76596,61480,0,3,28/09/2010,09/10/2010,11/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/09/2010,NA,09/10/2010,09/10/2010
713,2010,S,209,CA3629,NA,CA3630,NA,NA,F,F,yes,M,NA,no,NA,NA,OX.MX|GX.RX,2010-S-209,2010,2010,NA,NA,17/10/2010,17/10/2010,NA,76008,61515,1+,NA,NA,17/10/2010,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2010,6.6,20.6,6.5,NA,NA,NA,NA,NA,NA,NA,NA,20.6,17/10/2010,3.2,17/10/2010,18/09/2010,13/10/2010,18/09/2010,NA,17/10/2010,17/10/2010
714,2010,S,22,CA3431,CA3466,CA3467,CA3634,CA3635,F,F,yes,M,M,yes,NA,NA,MX.YX|LX.RX,2010-S-22,2010,2010,11/10/2010,20/11/2010,07/10/2010,07/10/2010,HATCH,76237,61817,3,3,22/09/2010,22/09/2010,17/10/2010,0,14,25/10/2010,04/12/2010,NA,NA,NA,25/10/2010,04/12/2010,04/12/2010,NA,17/10/2010,7,19.7,6,17/10/2010,6.7,19,6.2,17/10/2010,6.1,20,6,20,17/10/2010,1.866666667,17/10/2010,20/09/2010,15/10/2010,22/09/2010,-1.866666667,07/10/2010,04/12/2010
715,2010,S,29,CA3406,CA3468,CA3469,CA3473,NA,F,F,yes,M,M,yes,NA,NA,MX.YX|GX.BX,2010-S-29,2010,2010,NA,NA,01/10/2010,01/10/2010,HATCH,77979,60631,2+,3,22/09/2010,23/09/2010,18/10/2010,0,2,20/10/2010,23/10/2010,NA,NA,NA,20/10/2010,23/10/2010,20/10/2010,23/10/2010,18/10/2010,7,18.9,6.5,18/10/2010,6.9,19.3,6.5,NA,NA,NA,NA,19.3,18/10/2010,0.311111111,18/10/2010,22/09/2010,17/10/2010,22/09/2010,0.688888889,01/10/2010,23/10/2010
716,2010,S,30,CA2724,MX.OX|RX.WX,NA,NA,NA,F,F,yes,M,NA,no,NA,NA,MX.YX|BX.OX,2010-S-30,2010,2009,NA,NA,01/10/2010,01/10/2010,Failed,76865,61309,NA,3,19/09/2010,24/09/2010,10/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/09/2010,NA,01/10/2010,01/10/2010
717,2010,S,300,CA3704,NA,NA,NA,NA,F,F,yes,M,NA,no,NA,NA,RX.MX|BX.BX,2010-S-300,2010,2010,NA,NA,27/10/2010,27/10/2010,HATCH,77373,60843,2,2,14/10/2010,25/10/2010,09/11/2010,2,20,09/11/2010,12/12/2010,NA,NA,NA,09/11/2010,12/12/2010,12/12/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/10/2010,NA,27/10/2010,12/12/2010
718,2010,S,301,CA3709,NA,NA,NA,NA,F,NA,yes,M,NA,no,NA,NA,RX.MX|BX.OX,2010-S-301,2010,2010,NA,NA,01/11/2010,01/11/2010,Failed,76621,61493,NA,3,24/10/2010,25/10/2010,06/11/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/10/2010,NA,01/11/2010,01/11/2010
719,2010,S,302,CA3061,NA,NA,NA,NA,F,F,yes,M,NA,no,NA,NA,MX.WX|GX.GX,2010-S-302,2010,2010,26/11/2010,26/11/2010,01/10/2010,01/11/2010,Failed,76506,61594,NA,3,24/10/2010,25/10/2010,06/11/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/10/2010,NA,01/10/2010,26/11/2010
720,2010,S,303,CA3708,CA3136,NA,NA,NA,F,M,no,M,NA,yes,NA,NA,RX.MX|BX.LX,2010-S-303,2010,2010,NA,NA,01/11/2010,04/11/2010,HATCH,76435,61680,2,2,24/10/2010,25/10/2010,23/11/2010,0,2,23/11/2010,28/11/2010,NA,NA,NA,23/11/2010,28/11/2010,23/11/2010,28/11/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/10/2010,NA,01/11/2010,28/11/2010
721,2010,S,304,CA3703,NA,CA3710,CA3711,NA,F,NA,yes,M,NA,no,NA,NA,MX.YX|WX.WX,2010-S-304,2010,2010,NA,NA,26/10/2010,26/10/2010,HATCH,75761,60959,2,3,15/10/2010,26/10/2010,01/11/2010,2,17,01/11/2010,08/12/2010,10/12/2010,NA,NA,01/11/2010,10/12/2010,10/12/2010,NA,01/11/2010,6.9,20.1,6,01/11/2010,6.6,19.8,6,NA,NA,NA,NA,20.1,01/11/2010,2.088888889,01/11/2010,04/10/2010,29/10/2010,15/10/2010,-10.08888889,26/10/2010,08/12/2010
722,2010,S,32,CA3448,CA2697,CA3461,CA3626,NA,F,F,yes,M,M,yes,NA,NA,MX.YX|RX.BX,2010-S-32,2010,2010,NA,NA,13/10/2010,13/10/2010,HATCH,77690,60633,2,3,21/09/2010,24/09/2010,14/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/10/2010,6.5,19.1,6,15/10/2010,6.5,19,7,NA,NA,NA,NA,19.1,15/10/2010,-0.133333333,15/10/2010,20/09/2010,15/10/2010,21/09/2010,-1,13/10/2010,13/10/2010
723,2010,S,35,CA3071,CA3478,CA3492,CA3493,NA,F,F,yes,M,M,yes,NA,NA,MX.WX|LX.WX,2010-S-35,2010,2010,09/10/2010,03/11/2010,05/10/2010,05/10/2010,HATCH,75920,60991,2,3,22/09/2010,27/09/2010,21/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21/10/2010,6.5,19,6,22/10/2010,6.9,19.8,5.5,NA,NA,NA,NA,19.8,22/10/2010,1.422222222,22/10/2010,25/09/2010,20/10/2010,22/09/2010,3.577777778,05/10/2010,03/11/2010
724,2010,S,36,CA3405,NA,NA,NA,NA,F,F,yes,M,NA,no,NA,NA,MX.YX|BX.BX,2010-S-36,2010,2010,NA,NA,30/09/2010,30/09/2010,Predated,76093,60857,NA,3,19/09/2010,27/09/2010,07/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/09/2010,NA,30/09/2010,30/09/2010
725,2010,S,38,CA3450,CA3500,CA3449,CA3455,CA3456,F,F,yes,M,M,yes,M vs F might be reversed,NA,MX.YX|RX.GX,2010-S-38,2010,2010,08/11/2010,08/11/2010,13/10/2010,13/10/2010,HATCH,75645,61319,3,3,18/09/2010,28/09/2010,13/10/2010,0,5,14/10/2010,26/10/2010,NA,NA,NA,14/10/2010,26/10/2010,26/10/2010,NA,13/10/2010,6.6,18.9,6,14/10/2010,6.7,18.1,6.5,14/10/2010,7,19.4,7,19.4,14/10/2010,0.533333333,14/10/2010,18/09/2010,13/10/2010,18/09/2010,0.466666667,13/10/2010,08/11/2010
726,2010,S,40,CA3425,CA3440,CA3475,NA,NA,F,F,yes,M,M,yes,NA,NA,MX.YX|LX.BX,2010-S-40,2010,2010,NA,NA,04/10/2010,04/10/2010,HATCH,77173,60231,3,3,27/09/2010,28/09/2010,18/10/2010,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/10/2010,7.2,20,7,NA,NA,NA,NA,NA,NA,NA,NA,20,18/10/2010,1.866666667,18/10/2010,21/09/2010,16/10/2010,27/09/2010,-5.866666667,04/10/2010,04/10/2010
